tmdb_id,title,original_title,release_date,origin_country,language,genres,keywords,runtime,short_summary,tagline,status,budget,revenue,production_companies,production_countries,poster_url,backdrop_url,homepage,trailer_url,imdb_id,wikidata_id,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,popularity,vote_average,vote_count
981004,Stay Tuned,Intezar Farmaiye,2022-03-06,PK,ur,"Comedy, Drama","dark comedy, political satire",26,Stay Tuned - A journey through time of Pakistan's tumultuous history seen across the TV screen through the eyes of three generations where times do change but people have the same misguided mindset of believing the media and blaming the other person instead of looking unto themselves for reflections and betterment.,,Released,,,12AM Productions,Pakistan,https://image.tmdb.org/t/p/w500/xX3CQdn2rNO49Zc7LGA2OYi1Z5X.jpg,,,,tt14962268,,,,,,,,0.13,0.0,0
941054,Kukri: The Untold Story of Serial Killer Javed Iqbal,Kukri: The Untold Story of Serial Killer Javed Iqbal,2022-06-02,PK,ur,"Crime, Thriller",kukri,100,"The story of serial killer Javed Iqbal, who sexually abused and killed more than 100 children in Lahore between 1998 and 1999.",,Released,,,K K Films,Pakistan,https://image.tmdb.org/t/p/w500/2uIXCU1xIHFwVxgb5tR8QNtFiL0.jpg,,https://www.youtube.com/c/MetroLiveTV1,https://www.youtube.com/watch?v=NxNNYCj58y8,tt15322416,,,,,,,,0.17,0.0,0
1405143,Rasm e Duri,رسم دوری,2025-02-15,PK,pa,Drama,mother child separation,14,"A woman, haunted by her past, struggles with depression and stress, trying to find meaning and happiness in her life today.",A symphony of grief in the silence of goodbye.,Released,125,,AHAM Productions,,https://image.tmdb.org/t/p/w500/epVi6E0p7Be0nXMsuwwKlU3aweP.jpg,,,,,,,,,,,,0.2,0.0,0
1174154,Bhashaili (Adrift),Bhashaili (Adrift),2025-03-01,PK,ur,Documentary,,59,"Bhashaili tells the story of Pakistani Bengali’s living in Karachi, many of whom face issues around citizenship and Statelessness despite being in their fourth generation. We follow the everyday stories of young and old Pakistani Bengalis as they chase their dreams, find love, stand up for injustices, and face despair around their lack of recognition in Pakistan.",,Released,,,"Jawad Sharif Films, Partrition of Identity",Pakistan,https://image.tmdb.org/t/p/w500/83SZRAQxFByOBlyF7VwSDOGLkwR.jpg,,https://jawadshariffilms.com/bhashaili/,,tt32421650,,,,,,,,0.09,0.0,0
1508114,Broken Bracelet,Broken Bracelet,2025-01-08,PK,ur,"Thriller, Mystery","psychological thriller, short film, suspense",10,"A descent into the fragile mind of a young woman whose reality begins to blur. Broken Bracelet explores identity, betrayal, and the dangerously thin line between help and harm.",You can’t fix what’s already broken.,Released,,,,,https://image.tmdb.org/t/p/w500/bcrGrwFmfD37A4XfrhwAkbFUdQa.jpg,https://image.tmdb.org/t/p/original/wXpDHaijn1S1hhcJFPHP2ni50xI.jpg,,,,,,,,,,,0.1,0.0,0
1263427,Out Beyond,Out Beyond,2023-06-26,PK,en,Drama,,5,"A teenage boy who has a passion for drumming, but lives in a family that does not support his ambitions. He feels suppressed and afraid to express his true self because of the pressures of his family, leading him to mockingly play the drums in secret in the bathroom, which is his only safe space within the house.",,Released,8000,,,,https://image.tmdb.org/t/p/w500/7d7eEZJzug7uJ8aIOuyRFOYfkIs.jpg,,,,,,,,,,,,0.14,0.0,0
1458726,Dil Ne Kaha Dil Se,Dil Ne Kaha Dil Se,2025-04-03,PK,ur,"Drama, Romance, Family","romanche, admiring",83,"Marvi, a beautiful young girl, dreams of marriage, but her biggest obstacle is her own aunt, Aina, who never married and refuses to let her niece marry either. Similarly, Umer, a charming young man, also wishes to settle down, but his uncle, Subustageen, stands in his way. Having lost his wife in an accident, Subustageen wants to remarry and forbids Umer from marrying before him. Fate brings Marvi and Umer together, sparking love between them. However, with their families creating endless compli",,Released,,,Geo Tv,Pakistan,https://image.tmdb.org/t/p/w500/hE7FRQedP3NjXnoLfN3grcolESq.jpg,https://image.tmdb.org/t/p/original/gUlVZI5QY8e7qq5dFyGgq6BzPkN.jpg,,,,,,,,,,,0.14,10.0,1
1505009,Hi Roof,Hi Roof,2025-06-23,PK,en,Drama,"coming of age, slice of life, university, karachi, short film",7,"On a daily university van ride, two strangers exchange nothing but silent glances and louder thoughts. As days pass, their unspoken bond grows - until the silence becomes the story.",Some chances don’t slip away. They just never begin.,Released,,,,,https://image.tmdb.org/t/p/w500/mkg2JJOhGx5fZMSVmxBwtTRT3Ro.jpg,,,,tt40504758,,hiroof.film,https://www.instagram.com/hiroof.film/,,,,,0.09,0.0,0
1484382,Ishq-E-Lahore,Ishq E Lahore,2025-03-31,PK,pa,"Drama, Action",,119,A poor man decide to clear the city from gamblers &  drug dealers.,Drug Free City,Released,,,Panorama Films,Pakistan,https://image.tmdb.org/t/p/w500/x30SQakHBLRrlL9tUh6OpTERyfd.jpg,,,,,,,,,,,,0.15,0.0,0
753740,May I Have This Seat?,May I Have This Seat?,2020-11-04,PK,ur,Drama,,10,A pregnant woman tries to get to the doctor.,,Released,,,,Pakistan,https://image.tmdb.org/t/p/w500/Acwz9GCtTcWg513OmHfkrI9r91s.jpg,,,,tt12402332,,,,,,,,0.03,5.0,1
1215702,Gair Qanooni Kashmakash,Gair Qanooni Kashmakash,2024-01-21,PK,en,"Drama, Mystery",,60,"In a series of emotionally charged scenes, Adil, a troubled and disheveled man, confronts strained familial trials and personal demons.",Adil's self-loathing nature contradicts with his drive to seek solace and a chance at redemption.,Released,,,Celluloid,,https://image.tmdb.org/t/p/w500/4FWLrXBhD9UmcunYwcLW8eZdhxL.jpg,https://image.tmdb.org/t/p/original/cbeycRnuPkS4IDuwgYeeElDKb7k.jpg,,,,,,,,,,,0.12,0.0,0
875924,Further Than Usual,Further Than Usual,2021-04-02,PK,ur,,,6,"On her usual running route, Farah runs into a stranger again, and again.",,Released,,,,,https://image.tmdb.org/t/p/w500/iGnP6NBxefFRyz8J3FGFBPdFfXK.jpg,,,,tt14584838,,,,,,,,0.02,0.0,0
1145743,Laday Da Viyah,Laday Da Viyah,2023-06-29,PK,ur,Comedy,,,New Punjabi Comedy Pakistani Film,,Released,,,,,https://image.tmdb.org/t/p/w500/yHAicAy0hPlP9hYMbSZBU9uQA52.jpg,,,https://www.youtube.com/watch?v=ZlXX_64lwTw,,,,,,,,,0.03,0.0,0
786983,Habit,Aadat,2020-11-28,PK,ur,,"lgbt, gay theme",13,The story of a Pakistani boy who dares to hire a sex worker to explore his sexual orientation in an Islamic country.,,Released,,,,,https://image.tmdb.org/t/p/w500/ueKKBNFhLr3sr5kRi5m50Dmaole.jpg,https://image.tmdb.org/t/p/original/tydpl9Yd19SJquI1Y0n8CodRPMH.jpg,,,tt14470156,,,,,,,,0.3,0.0,0
1244075,Songs of the Sufi,Songs of the Sufi,2023-10-22,PK,en,Documentary,,53,"In an unbroken chain spanning over 800 years, a form of music has inspired, entranced and enlightened people. Songs of the Sufi takes viewers on a musical and artistic journey that catalogues traditional ""Qawwali"", the mystical music tradition of the Indian Subcontinent associated with 13th-century Sufi seminaries, which is enjoyed globally today.",,Released,,,,,https://image.tmdb.org/t/p/w500/rWLOt65usW503odV7PjqCREc6kr.jpg,,https://songsofthesufi.com/,https://www.youtube.com/watch?v=YKLNlxkibeg,,,,,,,,,0.02,0.0,0
1460189,Manju Maria,Manju Maria,2024-10-04,PK,ur,Horror,,155,"Manju Maria is the tale of war to obtain the heart and soul of a beautiful woman (Maria) between the hero (Sameer) and wild evil (Manju). Everything is fair in love and war. See how an evil goes about the limits to achieve his goals and enables the heroine to go accordingly as he wants. Sameer struggles hard to save Maria from the evil quarrel Evil. Will Maria be able to go out of the Trance of Evil, will Sameer fight with Manju having too much proof will Manju be successful in achieving all goa",,Released,,,,,https://image.tmdb.org/t/p/w500/jrH9rX6JN9q0mARitYtCjse90y0.jpg,,,,tt34698469,,,,,,,,0.03,0.0,0
1328326,Seabirds,Seabirds,2022-08-10,PK,en,"Animation, Drama",,7,"Over an intimate conversation whilst cooking with her grandmother, eight year-old Nithya learns of the tie between heritage and food and how new borders cut her Chettiar family off from their childhood home.",,Released,,,Project Dastaan,"India, Pakistan",https://image.tmdb.org/t/p/w500/9zU2T3mtLGJbmCWu5cCM8aEUuuj.jpg,,https://mubi.com/en/in/films/seabirds,,,,,,,,,,0.02,7.0,1
1089968,Khawaja Siras: Pakistan's Trans Community in Between Tradition and Modernity,Khawaja Siras: Pakistan's Trans Community in Between Tradition and Modernity,2023-02-23,PK,en,,,30,"Khawaja Siras are indigenous to Pakistan and are part of its rich history and culture. Despite having faced external threats throughout history, such as the colonial rule of the British, their existence continues to this day. The documentary examines the recent political developments in Pakistan and presents the perspectives of members of the community and activists.",,Released,,,,,https://image.tmdb.org/t/p/w500/vFFz97jNmss3omEWyaznWMc2u0O.jpg,,,,,,,,,,,,0.01,0.0,0
1030801,Separation,Hijr,2021-11-01,PK,ur,,,7,"Meher, Anwar and Arhab, a bereft and broken family, must face the circumstances around the death of Jibran (Jibi), their son and brother.",,Released,,,,,https://image.tmdb.org/t/p/w500/mc9OIUEvTOReGulk0rbA114GW4P.jpg,,,,,,,,,,,,0.26,0.0,0
1647009,The Shadows Left Behind,The Shadows Left Behind,2026-03-21,PK,fa,,,13,"Noor, a 12-year-old Afghan boy, fled to Pakistan with his mother. Shortly after settling in, he met Ali, a boy of the same age who became his friend and confidant. An expulsion forces them to rush their farewells....",,Released,,,,Pakistan,,,,,,,,,,,,,0.07,0.0,0
1494032,Blood is not Free,Blood is not Free,2025-07-01,PK,en,"Comedy, Thriller, Fantasy",,3,"Two boys stumble upon a mysterious bag hidden away in the middle of a large waste yard bush. As they plan to sell their find, along the the bag’s true owners are already on the trail, a person dressed in all black starts to shadow one of them.",Death is inevitable.,Released,,,,Pakistan,https://image.tmdb.org/t/p/w500/eQRVPCfoMft4BzAfMDJlnZbIXCF.jpg,https://image.tmdb.org/t/p/original/eRqOaqR6szM67W8r5hwhiDS6Q5q.jpg,,,,,,,,,,,0.01,0.0,0
1645872,They (no longer) remember,They (no longer) remember,2026-03-16,PK,en,,,10,"A silent visual poem dedicated to the artist's grandfather, who seeks answers and finds new questions in the organic surroundings.",,Released,,,,Pakistan,,,,,,,,,,,,,0.01,0.0,0
1498934,Plum Cake,Plum Cake,2024-01-10,PK,ur,,,18,"A devout Christian mother in Pakistan is determined to find a bride for her only son, unaware that he is secretly in love with his best friend. As she pushes her traditional expectations, tensions build until the truth quietly surfaces. Set within a conservative household, the story explores the emotional fallout of a mother confronting her son’s hidden sexuality, and the quiet unraveling of the future she had imagined. It’s a poignant look at how love, identity, and tradition collide—leaving ro","Love is rarely a choice. Hate, almost always is.",Released,,,,,https://image.tmdb.org/t/p/w500/vnvw9MMcCEeDAQUjOdoAO8k3SDn.jpg,,,,tt30888404,,,,,,,,0.01,0.0,0
1463497,The Land of My Forefathers,The Land of My Forefathers,2022-01-01,PK,en,,,19,A filmmaker researching the archeological history of Balochistan discovers that the place he comes from has great archeological significance but it is largely undocumented.,,Released,,,,Pakistan,,,,,,,,,,,,,0.01,0.0,0
1510108,*nameless*,*nameless*,2025-01-25,PK,ur,"Drama, Crime","revenge, desi hip-hop",1,"A boy from the streets of Lahore makes a name for himself in the desi hip-hop scene and is titled ""nameless"". The ""Top Dogs"" go against him to bring him back to zero. Put down, resting, planning and plotting on how to comeback… not for people… not for revenge… but for all.","From top, to bottom... to revenge!",Released,25,,azfilms,Pakistan,https://image.tmdb.org/t/p/w500/kWBxKejTv8qBEHpvrTC5pRbQZ0P.jpg,https://image.tmdb.org/t/p/original/jG3V7FKwAY5sTo8VYbG2Z8bWhnf.jpg,http://www.youtube.com/@azfilmsyt,https://www.youtube.com/watch?v=XMpCSYStJGQ,,,,,,,,,0.02,5.0,1
1450491,Pot of Gold,سونے کا مٹک,2025-03-16,PK,ur,Documentary,,65,"In the valleys of Kashmir beekeeper Shakeel Ahmed Khan has committed his life to learning about the nature of bees and their delicate work. However, his story takes a dramatic turn following the impact of the most destructive earthquake the region has ever seen. From the rubble, a charitable project reignites this lost art, until on the eve of their biggest exhibition to date, another, more unnatural disaster threatens to undermine all their progress.",,Released,,,,Pakistan,https://image.tmdb.org/t/p/w500/hdeArl3hWrRk8PjXH13ZmmomgnR.jpg,,,,,,,,,,,,0.02,0.0,0
1439658,Behind The Smile,Behind The Smile,2024-03-23,PK,en,"Drama, Mystery",,,"Behind the Smile follows a young man who hides his depression behind a happy exterior. As his internal battle grows, his facade cracks, leading him to finally face his pain and seek help for healing.",,Released,,,ACV PICTURES,Pakistan,https://image.tmdb.org/t/p/w500/qq63Uzlvb7nCb5lHTgC9diXVQi4.jpg,,,,,,,,,,,,0.02,10.0,1
1383515,Fading Ribbons,Fading Ribbons,2024-06-19,PK,ur,"Drama, Family",,25,"Maira, a 14-year-old girl, finds herself grappling with a fading bond between her and a once-close neighbor, Neha. What was once a cherished friendship has gradually eroded, leaving Maira feeling isolated and frustrated. Determined to rekindle her connection, Maira seeks assistance from a trusted school teacher.",,Released,,,Left-17 Magic Pictures,,https://image.tmdb.org/t/p/w500/sr72RSpdqsYcONWqe321KBiWKDb.jpg,,,,,,,,,,,,0.01,0.0,0
1228858,Kuch Kuch Hota Hai,Kuch Kuch Hota Hai,2020-02-04,PK,pa,,,2,"Kuch Kuch Hota Hai (New 2020) - Iftikhar Thakur, Zafri Khan, Khushboo",,Released,,,,,https://image.tmdb.org/t/p/w500/oxSR36wxamJ70YRQuT1ehsq4zjN.jpg,https://image.tmdb.org/t/p/original/bMeezP97usjGuibEG4R5WCcr8WJ.jpg,,,,,,,,,,,0.01,8.0,1
1048493,Love Life Ka Law,Love Life Ka Law,2022-09-22,PK,ur,"Comedy, Drama",,104,"Love Life Ka Law narrates a fun yet heartwarming story of Asad (Asad Siddiqui) and Maya (Zara Noor Abbas) who come together after sharing a strained relationship due to past misunderstandings and disagreements. Written by Hassan Imam and directed by Ali Faizan, Love Life Ka Law is a Pakistani film that is bound to take you on a rollercoaster ride of fun, drama and bittersweet romance.",,Released,,,"Geo Entertainment, 7th Sky Entertainment",Pakistan,https://image.tmdb.org/t/p/w500/lKZznucRQdUTHrC8oltMWKrVb5a.jpg,,https://www.primevideo.com/,,,,,,,,,,0.14,8.0,1
1222879,"""a lover from palestine""",Habib min Filistin,2023-12-27,PK,ur,Music,,1,"An excerpt taken from the poem of Mahmoud Darwish, ""A Lover From Palestine"".",From the river to the sea...,Released,,,,,https://image.tmdb.org/t/p/w500/orWLnAhtks9KMHzsuQKsd7CLqin.jpg,,,https://www.youtube.com/watch?v=f3qtjAXIe_g,,,,,,,,,0.01,6.0,1
1549264,Dealing in Desire,Dealing in Desire,2025-08-15,PK,en,,,13,"Dealing in Desire is a short, experimental film by Sarmad Khoosat and Saba Karim Khan, which explores the power dynamics between men and women, the emotional toll of exploitation and the reclaiming of agency in situations where we assume there is none. It is based on the poem “Dealing in Desire” by Saba Karim Khan and inspired by Manto’s short story, Hatak or The Insult.",,Released,,,,,https://image.tmdb.org/t/p/w500/brgB2m7uSj2G7AZxUtApNaW3tHC.jpg,,https://www.youtube.com/watch?v=A-7ZAe24OzY,,,,,,,,,,0.3,0.0,0
1273672,Daghabaaz Dil,Daghabaaz Dil,2024-04-09,PK,ur,,,123,"Once upon a time, in the bustling city of Karachi, the air was filled with excitement and anticipation. Faris and Zoya's families, after years of feuding, had finally decided to put their differences aside.",,Released,,,,,https://image.tmdb.org/t/p/w500/mUWlZgNdZIVei6mmzcc1GcNk9YN.jpg,https://image.tmdb.org/t/p/original/6ovug4AXwd78sLmWweidid4Llju.jpg,,,tt31179846,,,,,,,,0.19,1.0,1
1077072,Beauty Boxed,Beauty Boxed,2024-03-28,PK,ur,"Crime, Drama","abusive husband, short film, young wife, old husband",,Young take of a girl breaking chains out of her early child marriage to pursue a dream of becoming a makeup artist.,Freedom. Fire and Will. All comes with fight.,Released,,,Arsalan Khan Films,Pakistan,https://image.tmdb.org/t/p/w500/aPvVkwCIxa1Q1trenA3TUhMkvCN.jpg,https://image.tmdb.org/t/p/original/eHXgEvwONktSTDDbSbp4xHRS5Bq.jpg,http://www.arsalanfilms.com,,tt26424363,,beautyboxedmovie,https://www.instagram.com/beautyboxedmovie/,,,100089708254001,https://www.facebook.com/100089708254001,0.09,0.0,0
1437449,Makan,Makan,2023-01-01,PK,fr,Drama,"biography, pakistani abroad, short film",,"This is the story of many of us. Those who left their country, their families, their languages. For a new life, perhaps a better one. This is the story of my mother, who left everything to join her husband in France. To (re)build a family life, without knowing what awaited her: loneliness, a feeling of strangeness and the difficulty of expressing herself in a language she does not speak. I, Ghanwa, her daughter, slipped into my mother's shoes to tell her story.",,Released,,,,,https://image.tmdb.org/t/p/w500/59a8y6XxJxXefHgiFejFqMTLaYS.jpg,,,,tt24056818,,,,,,,,0.09,5.0,1
990418,Peechay Tou Dekho,Peechay Tou Dekho,2022-06-20,PK,ur,"Comedy, Horror",,145,It follows two friends who visit a haunted house out of curiosity.,,Released,,,,Pakistan,https://image.tmdb.org/t/p/w500/842iMXpay57YFLZJgT5j23zIygB.jpg,https://image.tmdb.org/t/p/original/fXNTB5S49Vn0cSOIUEJTcLp3tl1.jpg,,,tt16978674,,,,,,,,0.11,0.0,0
1555876,For The Love of Childhood,For The Love of Childhood,2026-02-06,PK,en,"Documentary, TV Movie",,,"The third episode of ""For The Love Of"" series, captures the innocence we once longed to outgrow. As children, we dreamed of adulthood as freedom, only to discover that the truest life was already alive in our childhood. A meditation on lost wonder, and the art we leave behind when we grow up.",,Released,,,,,https://image.tmdb.org/t/p/w500/pJT99Gny1CyKuYa64T2tF34QzFa.jpg,https://image.tmdb.org/t/p/original/cRorTJckkULGP9csjc3uTPFsI4x.jpg,,,,,,,,,,,0.17,0.0,0
1145741,Madaari,Madaari,2023-06-29,PK,ur,"Crime, Thriller",,102,"Set in the political turmoil of Karachi in 2008, Haris Qadeer hasn't had an easy life since his father was murdered in a political riff. The cut throat city doesn't help him financially or emotionally. The only luck he gets is at his father's killer's office. What would he choose? Revenge or a  better life?",,Released,,,Enigma Motion Pictures,Pakistan,https://image.tmdb.org/t/p/w500/e640zWD2fovrJq3OXU9wwcEIOVP.jpg,https://image.tmdb.org/t/p/original/rcJcW58c3J5MvN8U1UfPdCrGne4.jpg,,https://www.youtube.com/watch?v=qYbz7huzqew,,,,,,,,,0.16,8.0,1
